N,P,K,pH,EC,Temperature,Humidity,Rainfall,Elevation,Soil_Type,Zone,Water_Source,Target_Crop,Yield_MT_per_HA
78.68,25.04,145.86,4.31,3.36,29.69,56.44,1152.01,285.33,Non-Calcic Brown,Dry,1,Paddy (Samba),5.241
55.69,35.89,199.46,6.79,3.5,33.36,71.2,1194.6,86.44,Non-Calcic Brown,Dry,0,Maize,8.483
63.98,14.52,99.96,7.72,1.67,33.51,65.5,1238.26,146.11,Latosols,Dry,0,Green Gram,2.104
146.41,10.76,28.22,7.01,1.61,30.35,64.86,1088.62,255.15,Non-Calcic Brown,Dry,0,Green Gram,2.154
62.34,40.58,84.24,4.35,2.58,30.14,74.63,1470.63,48.42,Red Básico,Dry,0,Maize,5.668
53.68,63.41,6.34,7.32,1.9,29.33,58.94,811.18,107.24,Red Básico,Dry,0,Kurakkan,1.661
137.93,40.12,72.95,7.76,2.33,28.93,67.09,1227.83,209.39,Alluvial,Dry,0,Maize,5.413
22.05,74.3,155.9,4.42,1.94,30.98,61.54,843.17,41.28,Red Básico,Dry,1,Maize,10.383
112.89,10.26,106.98,5.64,1.34,32.3,59.46,1413.59,270.68,Non-Calcic Brown,Dry,1,Maize,8.51
101.46,52.34,197.13,6.37,1.12,31.34,55.0,1253.55,26.6,Non-Calcic Brown,Dry,0,Maize,10.173
43.16,9.57,120.71,5.28,3.42,34.85,73.62,1263.08,162.45,Alluvial,Dry,1,Maize,9.849
44.07,7.28,239.69,6.6,1.78,33.67,59.65,1452.3,166.46,Red Básico,Dry,1,Paddy (Samba),5.862
126.12,14.84,82.41,5.59,1.31,33.07,55.55,1002.96,298.7,Red Básico,Dry,1,Paddy (Samba),8.056
62.98,70.86,95.22,7.84,2.52,32.54,53.81,812.98,256.86,Red Básico,Dry,1,Maize,7.09
97.19,71.54,15.02,8.43,1.69,32.18,52.95,1285.13,156.14,Red Básico,Dry,0,Green Gram,1.872
136.24,64.82,18.96,5.69,3.89,30.52,74.34,918.29,27.42,Non-Calcic Brown,Dry,0,Kurakkan,2.634
52.53,61.74,153.3,7.23,1.42,30.64,60.47,1112.84,226.99,Non-Calcic Brown,Dry,0,Maize,10.381
119.45,37.1,140.34,5.56,1.74,30.07,74.42,1481.34,76.4,Red Básico,Dry,0,Chilli,3.072
73.32,9.72,141.07,5.25,1.76,33.97,64.58,1119.54,132.92,Alluvial,Dry,0,Chilli,4.394
50.78,62.2,35.15,4.3,3.32,33.8,59.14,1260.56,125.36,Non-Calcic Brown,Dry,1,Paddy (Samba),5.996
86.32,39.2,203.0,7.0,3.81,32.16,60.3,905.86,8.54,Latosols,Dry,0,Kurakkan,3.314
57.36,5.55,111.92,5.47,1.43,33.5,61.17,1129.47,0.56,Non-Calcic Brown,Dry,0,Chilli,2.931
139.21,19.07,54.97,6.62,1.83,30.11,57.62,1155.09,62.19,Red Básico,Dry,0,Maize,6.611
70.32,53.37,119.59,7.65,2.42,29.5,72.22,922.08,148.71,Latosols,Dry,1,Paddy (Samba),6.885
60.21,12.25,80.08,6.97,2.68,33.86,56.17,839.43,289.06,Latosols,Dry,0,Kurakkan,1.72
128.76,9.1,119.51,6.03,1.69,28.26,54.82,1129.03,161.03,Red Básico,Dry,1,Maize,6.645
106.41,53.51,139.15,6.05,3.29,31.59,66.39,1374.94,138.72,Latosols,Dry,0,Green Gram,1.734
71.13,42.36,247.73,4.12,1.92,33.5,63.52,1476.95,153.17,Non-Calcic Brown,Dry,1,Paddy (Samba),7.714
17.64,12.98,225.82,5.12,1.5,28.1,69.43,870.05,130.48,Alluvial,Dry,0,Kurakkan,1.422
64.01,78.77,171.48,5.48,3.59,31.22,63.67,1105.04,221.35,Non-Calcic Brown,Dry,0,Green Gram,2.367
70.54,11.05,194.67,4.99,2.28,28.01,70.05,861.0,255.34,Alluvial,Dry,1,Paddy (Samba),6.028
31.87,34.19,38.93,3.81,3.85,28.85,50.51,1266.05,37.91,Latosols,Dry,0,Green Gram,2.021
42.21,33.0,17.4,6.56,2.91,28.83,65.75,1405.85,138.14,Alluvial,Dry,0,Cashew,1.115
72.66,79.54,106.1,4.74,1.66,33.04,67.02,1268.11,193.77,Latosols,Dry,0,Chilli,2.797
58.12,46.35,17.85,7.46,1.89,28.99,61.92,1229.49,77.13,Red Básico,Dry,1,Paddy (Samba),6.12
19.01,7.15,47.88,8.17,3.86,33.27,61.67,923.5,203.47,Non-Calcic Brown,Dry,1,Paddy (Nadu),7.734
15.53,14.78,147.44,6.32,1.2,29.32,74.25,1364.05,183.49,Latosols,Dry,1,Paddy (Nadu),6.535
139.19,79.35,51.89,7.89,2.4,32.64,51.82,1335.12,231.27,Latosols,Dry,0,Chilli,5.165
61.74,25.48,14.98,5.21,2.26,33.87,71.58,834.35,211.09,Red Básico,Dry,0,Kurakkan,1.624
138.82,60.66,78.97,4.36,2.79,34.71,65.13,963.29,80.06,Latosols,Dry,1,Paddy (Nadu),8.054
79.81,27.35,221.57,4.06,3.41,32.29,59.3,1008.93,242.66,Latosols,Dry,0,Green Gram,2.291
77.71,20.96,12.0,5.05,2.97,29.39,68.51,1198.98,59.74,Non-Calcic Brown,Dry,1,Maize,8.767
79.27,43.25,63.75,6.43,1.12,34.37,50.28,1036.7,296.09,Red Básico,Dry,1,Paddy (Nadu),5.519
97.73,23.77,23.19,7.75,3.21,29.95,55.19,1386.76,236.74,Latosols,Dry,1,Paddy (Nadu),5.669
103.94,19.71,122.67,6.63,3.41,28.83,57.65,805.48,244.79,Red Básico,Dry,0,Kurakkan,1.524
126.06,37.99,189.55,6.53,3.39,34.6,65.61,1061.3,59.74,Latosols,Dry,0,Maize,6.546
119.62,25.53,235.94,7.01,2.02,28.05,74.23,1361.7,294.73,Non-Calcic Brown,Dry,0,Cashew,0.929
138.75,5.61,34.92,7.25,1.89,29.43,74.5,1256.72,149.52,Non-Calcic Brown,Dry,0,Maize,5.752
101.74,16.36,20.26,7.37,1.24,34.17,72.42,1203.54,7.94,Alluvial,Dry,1,Paddy (Nadu),7.854
64.68,46.75,176.27,6.58,3.9,31.85,50.68,1067.67,58.95,Alluvial,Dry,0,Green Gram,2.225
62.38,57.45,141.63,3.95,2.69,31.83,53.24,1065.76,74.25,Latosols,Dry,1,Maize,6.233
149.07,70.34,106.48,7.36,3.21,34.75,53.1,1022.48,281.3,Non-Calcic Brown,Dry,1,Paddy (Samba),7.152
121.48,71.31,112.92,7.67,3.78,31.83,54.17,1018.46,240.99,Alluvial,Dry,0,Chilli,5.165
27.27,79.84,24.68,7.29,3.02,28.54,50.29,893.34,299.61,Non-Calcic Brown,Dry,0,Kurakkan,1.853
38.06,78.64,107.04,8.14,1.32,34.91,51.99,846.91,275.06,Non-Calcic Brown,Dry,0,Kurakkan,2.816
141.74,36.38,13.38,5.41,3.29,32.88,67.23,1491.94,17.71,Red Básico,Dry,0,Maize,5.193
76.36,62.84,170.55,6.58,1.65,30.55,62.43,909.78,93.06,Latosols,Dry,1,Paddy (Nadu),8.93
54.6,33.01,100.94,7.38,3.29,29.93,54.93,1061.95,299.63,Red Básico,Dry,0,Cashew,1.277
88.79,38.19,150.34,6.16,2.16,34.52,74.84,860.47,189.8,Alluvial,Dry,0,Kurakkan,1.731
82.21,36.37,216.23,7.54,2.26,31.19,55.02,848.72,128.85,Alluvial,Dry,1,Paddy (Nadu),7.804
27.29,11.2,103.46,7.97,3.36,33.61,57.49,1000.24,176.63,Non-Calcic Brown,Dry,0,Chilli,4.702
70.71,40.43,249.26,5.13,3.38,32.43,50.65,1173.49,287.19,Alluvial,Dry,0,Green Gram,2.18
43.06,32.53,72.36,3.99,3.95,33.37,69.81,1094.25,15.19,Alluvial,Dry,1,Paddy (Nadu),6.21
47.11,26.66,245.39,7.98,2.42,29.0,58.98,913.54,92.72,Latosols,Dry,1,Paddy (Nadu),9.277
94.23,31.46,176.31,7.95,2.19,34.27,55.87,1423.42,82.88,Non-Calcic Brown,Dry,0,Chilli,5.132
111.1,43.84,22.0,4.02,2.39,28.56,52.39,890.62,172.91,Alluvial,Dry,0,Kurakkan,2.569
53.25,22.66,161.63,5.08,3.02,33.81,64.09,977.24,121.61,Red Básico,Dry,0,Kurakkan,1.691
82.36,33.22,142.7,7.74,2.95,33.62,71.11,1094.57,132.51,Latosols,Dry,1,Paddy (Nadu),7.626
126.93,12.56,159.71,6.98,2.41,29.46,61.34,1352.52,37.79,Latosols,Dry,0,Maize,8.822
29.44,25.38,221.12,7.82,1.12,30.43,63.7,827.75,104.29,Red Básico,Dry,0,Kurakkan,1.9
109.93,51.56,62.06,7.92,2.01,32.49,71.46,1272.94,207.16,Alluvial,Dry,1,Paddy (Nadu),6.805
98.36,79.02,212.25,4.06,2.74,34.43,64.62,1337.4,131.05,Alluvial,Dry,0,Chilli,3.344
45.58,16.57,188.18,4.78,1.42,30.1,57.94,1159.24,128.84,Non-Calcic Brown,Dry,0,Green Gram,2.272
56.52,54.22,231.98,6.58,3.01,31.49,54.52,1420.09,135.59,Non-Calcic Brown,Dry,1,Paddy (Samba),7.348
36.31,43.09,12.33,5.13,1.62,32.86,70.18,1398.25,131.55,Latosols,Dry,1,Paddy (Samba),7.157
50.52,76.91,56.42,7.37,2.12,30.1,55.39,1033.63,286.72,Alluvial,Dry,0,Green Gram,2.113
137.21,58.49,202.28,6.3,1.32,34.7,60.55,1463.57,10.72,Red Básico,Dry,1,Maize,10.793
133.68,6.79,98.61,7.03,3.99,30.03,68.87,890.43,151.05,Red Básico,Dry,0,Kurakkan,3.184
55.18,34.36,124.51,4.67,2.18,29.26,71.78,1100.5,256.42,Non-Calcic Brown,Dry,0,Green Gram,2.344
77.96,38.93,126.06,4.61,3.59,28.66,70.95,1234.6,262.16,Latosols,Dry,0,Cashew,1.548
37.4,75.11,57.48,8.46,2.06,29.21,55.64,1454.01,83.76,Red Básico,Dry,0,Cashew,1.291
58.94,35.79,133.87,7.54,3.73,28.87,69.08,1148.21,22.8,Latosols,Dry,0,Cashew,0.893
36.92,14.48,6.61,6.91,1.39,31.37,54.35,963.29,262.64,Red Básico,Dry,0,Kurakkan,1.851
103.81,31.04,166.95,7.86,3.63,30.54,51.91,1345.81,187.72,Latosols,Dry,0,Maize,7.286
143.77,51.71,91.81,3.97,2.72,31.33,56.75,1461.93,43.62,Red Básico,Dry,0,Maize,5.367
109.78,40.93,107.34,4.33,1.48,33.49,63.82,1355.62,271.39,Non-Calcic Brown,Dry,0,Green Gram,1.746
121.19,76.57,41.37,7.0,1.59,29.3,53.43,985.19,114.47,Alluvial,Dry,1,Paddy (Nadu),6.123
52.62,64.28,202.56,8.04,1.46,50.0,55.23,1356.9,121.48,Latosols,Dry,0,Maize,7.822
133.06,65.22,80.9,3.96,1.54,28.76,70.24,1423.57,99.03,Red Básico,Dry,0,Chilli,2.367
129.35,11.83,245.66,6.04,1.69,29.24,110.0,1371.64,232.03,Alluvial,Dry,0,Green Gram,2.058
128.41,21.77,241.65,8.06,1.0,30.59,73.79,1468.3,167.83,Red Básico,Dry,0,Maize,9.253
114.12,73.28,222.14,6.16,2.27,31.48,68.52,861.98,65.87,Latosols,Dry,1,Paddy (Samba),5.894
25.4,5.32,85.1,5.21,1.08,33.27,54.36,1149.97,34.56,Alluvial,Dry,1,Paddy (Samba),5.448
125.04,59.49,83.57,7.58,2.47,33.23,58.15,1366.47,211.54,Non-Calcic Brown,Dry,0,Green Gram,1.534
94.18,6.94,137.74,7.54,3.79,28.1,53.62,1205.3,63.3,Latosols,Dry,0,Green Gram,2.499
19.96,37.13,247.03,5.93,3.25,34.63,63.89,1079.71,113.73,Latosols,Dry,0,Maize,6.156
74.83,13.71,101.31,5.38,2.24,30.75,68.28,1246.58,69.47,Alluvial,Dry,0,Maize,7.46
103.49,44.95,41.16,7.13,2.7,29.16,72.28,986.53,187.93,Latosols,Dry,1,Maize,5.198
124.88,9.26,217.12,7.2,1.92,33.22,59.53,1208.5,98.02,Red Básico,Dry,0,Green Gram,2.145
32.88,61.17,147.09,5.97,3.98,31.92,65.46,1020.82,160.3,Alluvial,Dry,0,Maize,7.03
82.42,48.01,191.5,7.38,1.06,29.49,54.31,1359.37,270.23,Red Básico,Dry,1,Paddy (Samba),8.172
79.42,36.78,16.8,6.62,3.76,30.88,60.62,1357.12,117.49,Red Básico,Dry,0,Maize,6.545
50.73,18.69,53.48,4.82,1.66,34.78,64.59,1393.13,117.22,Non-Calcic Brown,Dry,1,Paddy (Samba),6.917
68.81,13.56,119.58,4.67,3.83,33.86,51.12,992.13,135.62,Red Básico,Dry,0,Kurakkan,2.648
81.45,40.36,94.42,6.03,2.71,31.4,56.12,1461.63,32.39,Red Básico,Dry,0,Chilli,4.251
71.48,31.01,141.05,7.15,1.14,30.05,59.98,1293.92,1.21,Alluvial,Dry,0,Chilli,2.51
88.54,13.71,247.11,6.1,3.25,33.36,60.05,1499.51,211.74,Non-Calcic Brown,Dry,0,Chilli,3.576
45.7,64.24,42.68,6.94,2.84,28.03,66.79,988.07,201.97,Non-Calcic Brown,Dry,0,Kurakkan,2.166
102.4,43.38,216.99,6.12,2.39,32.85,57.71,1145.06,43.75,Red Básico,Dry,0,Maize,9.883
29.0,39.25,240.53,6.78,1.88,30.4,73.04,1195.16,80.09,Red Básico,Dry,0,Maize,10.462
31.52,37.07,99.01,8.41,1.65,32.25,67.61,1278.16,142.07,Latosols,Dry,0,Maize,7.655
20.77,14.86,68.91,7.11,3.7,31.88,60.5,1140.29,275.07,Alluvial,Dry,1,Maize,5.77
15.75,5.86,156.43,4.22,2.45,33.65,65.84,921.22,134.96,Latosols,Dry,0,Kurakkan,2.243
97.4,41.21,168.85,4.32,1.57,33.53,74.55,1382.65,243.0,Red Básico,Dry,1,Paddy (Samba),8.757
80.13,9.44,52.57,4.82,3.56,28.32,67.29,927.71,297.05,Latosols,Dry,0,Kurakkan,2.384
99.57,78.32,79.45,5.67,2.23,29.49,57.25,1180.43,232.53,Red Básico,Dry,1,Paddy (Nadu),6.069
77.18,28.97,142.16,5.42,1.7,30.69,52.88,1033.96,101.85,Latosols,Dry,0,Chilli,3.052
119.53,6.37,229.96,7.16,2.46,34.8,73.74,1429.14,31.85,Alluvial,Dry,0,Green Gram,1.966
46.95,45.4,199.37,3.89,1.21,28.73,70.93,1427.39,252.28,Latosols,Dry,0,Maize,8.757
125.48,20.84,36.93,7.04,2.58,33.27,50.2,836.92,236.22,Red Básico,Dry,1,Paddy (Samba),6.365
77.33,29.71,130.1,6.65,1.09,34.16,58.77,1145.16,239.1,Alluvial,Dry,0,Green Gram,2.385
85.38,31.53,181.14,6.71,3.73,28.91,68.94,1324.72,262.41,Red Básico,Dry,1,Maize,7.013
118.14,68.96,247.92,4.92,1.18,29.08,57.4,1001.11,187.15,Red Básico,Dry,0,Cashew,1.562
143.92,47.1,153.03,7.48,1.57,29.23,56.55,1406.72,74.39,Alluvial,Dry,0,Maize,9.444
97.83,9.92,204.64,7.71,2.66,34.28,65.67,1326.98,109.4,Latosols,Dry,1,Paddy (Nadu),6.183
19.05,71.09,162.76,6.67,3.09,30.9,67.23,810.97,248.84,Alluvial,Dry,1,Paddy (Samba),5.45
64.84,46.51,220.29,7.36,2.67,33.89,60.87,900.28,75.94,Red Básico,Dry,0,Kurakkan,1.325
134.38,47.16,93.62,5.31,3.92,34.8,54.47,840.72,203.46,Latosols,Dry,0,Kurakkan,1.899
145.68,32.41,246.2,4.29,1.46,33.24,62.12,997.55,282.1,Red Básico,Dry,0,Kurakkan,1.55
144.53,66.02,220.95,7.05,3.84,29.41,52.0,840.5,95.77,Alluvial,Dry,1,Paddy (Nadu),7.609
120.47,48.67,221.82,4.79,2.93,33.02,53.96,1293.24,94.74,Latosols,Dry,1,Maize,7.366
41.5,34.16,32.37,4.34,1.05,31.0,67.87,899.54,269.65,Latosols,Dry,1,Paddy (Nadu),5.29
91.87,34.54,111.78,8.09,1.38,32.02,68.39,1359.63,259.72,Alluvial,Dry,1,Maize,7.399
85.0,23.72,175.49,8.38,1.94,34.36,61.98,1264.67,32.19,Latosols,Dry,0,Green Gram,2.101
63.34,33.17,180.11,5.19,1.75,29.15,64.91,1321.13,27.71,Alluvial,Dry,0,Cashew,1.421
29.08,14.32,234.25,4.78,3.66,29.97,60.34,1191.92,287.48,Non-Calcic Brown,Dry,0,Green Gram,2.361
97.28,19.03,13.11,8.3,2.53,28.14,71.01,887.76,114.22,Latosols,Dry,1,Paddy (Nadu),7.682
15.19,51.68,54.65,5.6,2.64,28.43,61.55,907.65,276.31,Alluvial,Dry,1,Paddy (Nadu),7.072
122.74,68.84,233.43,8.2,3.82,34.73,68.01,857.05,108.13,Non-Calcic Brown,Dry,0,Kurakkan,2.538
44.62,11.43,220.41,4.98,1.54,28.33,54.85,1048.02,215.57,Non-Calcic Brown,Dry,0,Chilli,4.793
30.15,17.27,136.82,6.74,1.05,28.28,73.88,820.36,97.65,Red Básico,Dry,0,Kurakkan,2.085
127.01,71.22,212.1,8.41,1.47,32.64,51.28,1080.72,75.82,Latosols,Dry,0,Green Gram,2.655
55.36,64.24,98.67,8.26,1.14,33.07,74.19,1083.12,208.32,Non-Calcic Brown,Dry,0,Green Gram,1.773
31.1,55.36,11.11,4.91,2.53,34.34,54.55,928.51,32.42,Latosols,Dry,0,Kurakkan,2.371
113.56,72.28,45.68,8.22,1.17,30.21,55.65,1498.79,60.77,Red Básico,Dry,0,Chilli,2.947
41.65,7.7,28.49,5.13,2.8,28.52,50.69,1445.62,168.8,Latosols,Dry,1,Paddy (Samba),4.35
105.13,68.26,54.36,5.77,1.39,30.12,64.74,1177.07,160.99,Latosols,Dry,0,Maize,6.767
13.18,7.13,180.45,8.17,3.21,34.77,73.53,1337.97,215.26,Red Básico,Dry,0,Chilli,2.519
77.39,50.03,79.69,7.52,2.07,34.88,53.0,1060.12,156.92,Red Básico,Dry,1,Maize,9.301
128.94,52.16,159.09,3.96,2.5,31.95,61.74,1331.38,115.22,Red Básico,Dry,1,Paddy (Nadu),6.884
91.73,42.14,201.51,8.19,2.82,30.27,56.63,1004.31,42.45,Latosols,Dry,1,Maize,5.951
46.15,38.6,156.89,4.69,1.92,28.34,66.38,850.79,285.95,Red Básico,Dry,1,Maize,7.725
97.94,24.32,160.86,7.93,3.83,31.18,55.52,809.8,232.61,Non-Calcic Brown,Dry,0,Kurakkan,2.329
49.08,65.06,235.78,5.75,2.0,34.59,61.22,1479.56,290.64,Red Básico,Dry,0,Chilli,4.756
26.18,30.88,172.85,5.17,1.03,30.68,68.65,992.61,209.9,Latosols,Dry,0,Kurakkan,2.112
10.9,51.72,200.0,8.3,1.44,31.88,59.34,1211.26,24.79,Red Básico,Dry,1,Paddy (Nadu),7.27
41.82,20.82,100.41,8.42,3.8,28.24,73.81,1436.86,168.78,Red Básico,Dry,0,Chilli,2.885
65.01,60.67,48.54,6.89,3.21,29.64,71.72,1031.35,216.97,Non-Calcic Brown,Dry,1,Paddy (Nadu),6.92
100.59,46.26,71.79,4.29,2.22,34.06,57.47,1355.31,87.63,Alluvial,Dry,0,Green Gram,1.407
112.23,53.39,37.8,6.77,1.64,34.42,65.71,1366.89,256.87,Red Básico,Dry,1,Maize,10.011
147.38,73.86,104.75,4.56,2.33,31.75,69.68,1115.62,280.54,Red Básico,Dry,0,Green Gram,2.191
30.93,40.57,146.41,4.86,3.06,29.15,64.39,1227.1,228.36,Non-Calcic Brown,Dry,0,Chilli,4.534
121.15,43.95,163.3,8.05,3.21,32.93,61.42,1224.06,113.5,Alluvial,Dry,0,Maize,8.573
130.0,66.13,63.63,4.04,2.18,31.22,57.02,807.47,130.73,Alluvial,Dry,0,Kurakkan,1.338
141.46,57.36,105.77,7.66,1.45,28.15,56.41,1161.37,78.65,Latosols,Dry,1,Maize,9.636
41.83,23.79,184.0,5.3,1.83,34.77,54.42,1025.93,263.28,Non-Calcic Brown,Dry,0,Green Gram,1.726
41.27,43.16,225.24,6.75,1.01,30.44,73.95,1256.24,147.24,Non-Calcic Brown,Dry,0,Chilli,4.832
132.06,21.72,191.17,4.35,3.06,32.61,57.35,852.91,109.86,Red Básico,Dry,0,Kurakkan,2.57
26.45,33.84,30.07,6.07,2.14,30.54,62.1,1480.49,215.88,Non-Calcic Brown,Dry,0,Chilli,2.143
100.25,42.97,42.23,8.18,2.43,29.41,52.3,1473.3,6.93,Red Básico,Dry,1,Maize,7.28
126.28,10.2,124.31,4.92,2.12,31.8,58.51,1428.9,294.71,Red Básico,Dry,0,Maize,5.974
14.71,71.37,171.12,5.01,2.69,33.44,71.54,870.33,31.98,Latosols,Dry,0,Kurakkan,2.656
78.9,35.94,195.12,5.69,1.01,30.83,56.0,1486.18,233.36,Latosols,Dry,1,Maize,5.186
40.8,40.28,223.68,4.7,1.66,28.84,56.91,881.89,164.42,Non-Calcic Brown,Dry,0,Kurakkan,3.041
84.51,12.45,114.56,5.21,1.43,34.95,70.44,1423.1,47.2,Non-Calcic Brown,Dry,0,Green Gram,2.105
69.76,50.1,184.05,4.51,1.99,32.44,52.42,1311.9,67.47,Latosols,Dry,0,Green Gram,2.061
103.03,34.58,144.97,8.46,2.2,30.18,60.45,1343.89,268.34,Non-Calcic Brown,Dry,1,Maize,8.122
52.88,40.16,172.46,4.31,2.4,28.55,69.13,1148.69,36.97,Non-Calcic Brown,Dry,0,Green Gram,2.288
127.8,64.27,85.75,6.44,3.82,34.97,55.88,1493.02,80.18,Red Básico,Dry,0,Chilli,3.07
84.38,59.88,90.89,6.62,3.92,34.68,69.04,913.12,102.43,Red Básico,Dry,0,Kurakkan,1.519
37.38,40.64,75.47,7.19,1.25,34.07,57.46,1044.23,186.99,Latosols,Dry,0,Chilli,4.368
33.53,47.92,115.56,7.65,2.87,30.4,71.15,1408.2,202.28,Red Básico,Dry,1,Paddy (Samba),6.746
34.52,50.68,96.92,4.95,3.53,28.59,57.65,1183.23,284.01,Latosols,Dry,0,Chilli,2.84
94.01,37.95,202.35,6.43,1.88,29.79,68.92,1489.12,144.6,Alluvial,Dry,0,Chilli,3.705
70.54,44.37,150.07,7.66,1.85,32.32,61.27,1287.35,102.94,Alluvial,Dry,0,Maize,6.435
124.58,73.1,246.98,6.13,3.53,34.15,71.61,1403.59,257.86,Alluvial,Dry,0,Maize,10.853
143.84,14.87,86.54,5.64,3.99,28.55,55.24,1069.58,243.89,Alluvial,Dry,0,Maize,5.285
81.4,7.88,69.73,8.11,3.95,32.33,66.2,1331.15,147.46,Non-Calcic Brown,Dry,1,Maize,7.934
70.65,54.8,213.5,6.5,3.71,31.03,57.71,911.2,33.65,Alluvial,Dry,0,Kurakkan,1.824
39.35,71.42,106.47,7.34,2.05,33.51,66.15,1311.85,111.8,Alluvial,Dry,0,Maize,6.511
68.73,25.6,168.01,7.72,3.24,30.34,66.57,1027.09,280.1,Non-Calcic Brown,Dry,1,Paddy (Nadu),7.343
13.94,5.11,22.86,5.49,1.8,32.9,66.48,1120.85,146.5,Alluvial,Dry,0,Green Gram,1.809
67.76,26.03,155.89,7.28,3.06,30.31,55.88,811.93,144.98,Latosols,Dry,0,Kurakkan,2.884
116.74,50.48,234.7,7.24,3.42,31.23,66.67,1021.79,9.43,Alluvial,Dry,1,Maize,12.05
74.55,22.64,237.8,5.5,1.34,28.7,60.04,1269.01,72.28,Non-Calcic Brown,Dry,1,Paddy (Nadu),6.507
116.7,75.45,201.55,8.19,2.94,33.67,54.36,1399.26,195.03,Non-Calcic Brown,Dry,1,Maize,5.555
77.11,66.35,118.94,6.84,3.41,31.5,60.67,828.32,81.16,Red Básico,Dry,0,Kurakkan,2.464
100.82,57.57,178.01,6.6,1.9,29.95,70.34,1368.05,207.42,Non-Calcic Brown,Dry,0,Maize,7.88
49.38,31.73,129.84,6.54,3.36,34.23,68.0,1419.87,256.13,Non-Calcic Brown,Dry,0,Chilli,4.701
78.85,26.87,62.06,6.7,1.66,28.88,70.81,1139.97,225.22,Alluvial,Dry,0,Cashew,1.029
115.23,28.46,183.81,7.38,1.23,28.52,63.01,1195.03,142.22,Non-Calcic Brown,Dry,0,Maize,8.86
34.86,8.22,8.42,6.09,1.47,31.36,52.84,1095.33,102.39,Latosols,Dry,0,Green Gram,1.385
86.77,40.02,132.53,8.44,2.35,32.29,50.85,1368.92,222.09,Non-Calcic Brown,Dry,1,Paddy (Nadu),7.358
116.7,77.71,131.08,5.39,1.83,30.64,61.62,925.93,142.95,Alluvial,Dry,1,Maize,5.235
25.08,11.2,49.22,4.4,2.07,28.39,51.56,1043.77,89.92,Latosols,Dry,0,Maize,7.321
103.78,30.28,185.9,5.82,1.14,34.93,62.64,1097.62,194.28,Latosols,Dry,0,Maize,8.53
88.99,33.0,186.41,4.34,3.51,28.93,65.62,1242.8,46.99,Latosols,Dry,0,Green Gram,1.798
58.28,29.71,223.04,7.11,2.45,31.4,63.0,1473.12,36.75,Latosols,Dry,1,Maize,8.024
101.5,57.76,81.84,6.02,3.99,28.69,68.6,1173.31,280.42,Latosols,Dry,0,Green Gram,1.917
80.04,45.74,130.42,4.22,2.28,32.46,73.91,1209.46,152.74,Alluvial,Dry,0,Green Gram,2.181
103.98,5.01,192.73,8.03,1.97,32.96,71.3,1370.58,174.56,Latosols,Dry,0,Maize,8.956
63.36,51.0,58.01,7.71,2.54,30.01,68.58,1273.95,50.64,Latosols,Dry,1,Paddy (Nadu),6.098
31.58,13.37,49.52,7.58,1.15,28.89,58.13,1168.13,74.83,Latosols,Dry,0,Green Gram,1.455
146.95,55.36,240.01,7.24,2.69,28.01,53.69,1080.29,119.58,Latosols,Dry,0,Maize,6.908
132.56,77.21,197.4,6.73,3.36,33.53,57.54,956.64,254.66,Alluvial,Dry,0,Kurakkan,1.811
65.2,71.46,6.9,8.01,1.2,34.29,73.47,1256.8,259.91,Non-Calcic Brown,Dry,0,Maize,5.376
91.02,70.3,159.67,8.29,2.37,33.68,66.52,1042.76,284.55,Latosols,Dry,0,Maize,7.126
142.69,55.11,216.67,4.34,2.16,29.55,65.06,1045.89,194.52,Alluvial,Dry,0,Green Gram,2.305
30.63,38.73,74.18,8.16,3.36,30.47,52.25,802.67,38.02,Non-Calcic Brown,Dry,0,Kurakkan,2.543
118.17,41.25,226.96,5.85,2.98,28.8,56.5,1302.97,125.94,Latosols,Dry,1,Paddy (Samba),7.568
88.96,67.56,173.28,4.8,3.73,28.99,65.71,1270.23,186.71,Alluvial,Dry,0,Maize,9.86
44.67,15.26,134.31,4.78,3.38,33.21,51.14,1302.02,40.17,Red Básico,Dry,0,Green Gram,1.595
76.14,17.14,13.62,7.09,3.25,30.21,68.67,1335.33,103.62,Non-Calcic Brown,Dry,0,Chilli,3.509
136.66,46.88,143.98,5.52,2.21,28.94,74.11,1133.89,226.45,Red Básico,Dry,0,Green Gram,2.164
68.46,33.26,150.55,7.04,3.97,29.27,56.47,972.35,281.94,Latosols,Dry,1,Paddy (Nadu),8.032
44.02,52.25,170.79,7.76,3.79,34.65,53.17,1372.42,125.97,Latosols,Dry,0,Maize,5.471
13.67,64.19,99.52,6.55,3.82,31.97,52.0,1472.89,57.09,Non-Calcic Brown,Dry,0,Green Gram,1.799
125.17,46.24,217.66,4.39,3.27,30.62,73.49,1154.36,44.9,Non-Calcic Brown,Dry,0,Chilli,2.855
110.26,28.0,176.04,6.87,1.09,33.81,73.47,1036.49,72.19,Non-Calcic Brown,Dry,1,Paddy (Samba),7.744
36.15,27.66,128.69,6.04,3.81,30.97,62.18,1101.28,96.05,Non-Calcic Brown,Dry,0,Maize,7.432
92.44,37.4,14.66,7.25,1.73,34.36,55.02,1018.17,79.74,Latosols,Dry,0,Chilli,3.031
43.77,37.1,157.5,4.86,2.68,29.51,64.66,1344.48,71.26,Non-Calcic Brown,Dry,1,Paddy (Samba),6.041
