N,P,K,pH,EC,Temperature,Humidity,Rainfall,Elevation,Soil_Type,Zone,Water_Source,Target_Crop,Yield_MT_per_HA
76.13,77.61,242.99,4.87,0.19,17.97,72.37,3232.84,518.16,Alluvial,Wet,0,Cinnamon,1.864
32.47,41.32,220.48,7.63,0.08,15.56,92.96,3616.52,2076.09,Low Humic Gley,Wet,1,Potatoes,23.012
45.21,24.19,79.44,6.56,0.66,19.05,73.44,4716.21,2063.17,Alluvial,Wet,0,Paddy (Nadu),7.347
148.47,77.72,108.1,6.22,0.3,20.81,89.03,2944.24,1676.42,Latosols,Wet,1,Potatoes,33.606
112.14,57.01,142.13,8.28,1.02,26.89,80.38,4976.69,1782.19,Red-Yellow Podzolic,Wet,0,Strawberries,11.782
102.45,14.73,101.88,7.96,0.8,20.45,85.37,3908.23,1707.65,Red-Yellow Podzolic,Wet,1,Leeks,18.583
137.36,23.27,146.97,6.06,1.17,18.78,90.13,4349.7,1809.26,Latosols,Wet,0,Leeks,26.402
30.59,35.31,190.01,3.88,0.9,27.07,80.32,2941.68,365.45,Red-Yellow Podzolic,Wet,0,Rubber,2.019
90.08,56.73,219.36,7.98,0.64,16.27,80.59,3454.03,1986.04,Alluvial,Wet,0,Carrots,28.488
123.29,29.24,247.74,7.47,0.56,28.25,94.37,4586.56,1657.75,Red-Yellow Podzolic,Wet,0,Carrots,30.541
100.11,50.05,120.14,4.53,1.33,17.93,74.83,3504.1,297.41,Alluvial,Wet,0,Cinnamon,1.392
103.36,8.54,91.05,6.49,1.19,23.06,85.51,3626.04,889.01,Alluvial,Wet,0,Paddy (Nadu),7.647
93.36,75.55,249.64,5.84,1.5,20.27,83.63,2958.44,1051.61,Latosols,Wet,0,Tea,2.028
43.51,40.78,77.6,5.78,0.46,19.51,93.87,4267.1,1119.03,Red-Yellow Podzolic,Wet,1,Rubber,1.228
94.51,45.56,102.89,7.29,1.37,27.82,83.1,3418.92,356.46,Latosols,Wet,0,Coconut,7.102
85.51,19.25,160.06,6.16,0.01,18.17,82.6,3127.73,849.03,Low Humic Gley,Wet,0,Cinnamon,1.42
95.48,29.92,49.49,8.28,0.87,15.63,88.11,3971.97,783.92,Red-Yellow Podzolic,Wet,1,Rubber,1.975
39.35,63.03,204.88,6.15,0.1,17.08,79.98,3760.1,714.17,Latosols,Wet,0,Cinnamon,1.659
121.35,7.14,220.91,5.93,1.35,25.38,78.06,2709.37,2050.89,Low Humic Gley,Wet,0,Tea,2.206
54.32,39.48,162.81,6.18,0.71,18.09,89.55,3735.38,1452.29,Red-Yellow Podzolic,Wet,0,Leeks,23.951
66.3,72.7,120.71,5.76,0.68,15.24,70.06,2990.62,397.18,Red-Yellow Podzolic,Wet,0,Cinnamon,1.71
130.1,33.09,69.08,4.6,1.03,22.37,86.07,2860.2,1144.12,Red-Yellow Podzolic,Wet,1,Tea,2.171
55.55,58.26,63.41,4.78,0.35,17.27,89.45,3299.27,474.36,Low Humic Gley,Wet,0,Cinnamon,1.059
41.83,77.56,162.59,10.0,0.35,20.68,76.62,3724.81,1125.31,Alluvial,Wet,1,Cinnamon,1.139
11.89,72.52,236.97,3.98,1.38,26.07,82.02,3953.93,1875.05,Latosols,Wet,0,Leeks,17.72
121.62,12.35,200.54,4.8,0.24,19.04,76.65,4876.95,398.65,Low Humic Gley,Wet,0,Tea,2.707
47.13,42.93,224.98,6.71,0.46,16.66,87.37,4851.18,900.27,Alluvial,Wet,0,Paddy (Nadu),6.214
103.32,16.73,72.33,6.2,0.82,19.28,70.78,3692.23,631.56,Red-Yellow Podzolic,Wet,1,Cinnamon,1.228
145.65,69.36,126.66,6.15,0.95,23.93,90.96,4052.82,1087.48,Low Humic Gley,Wet,1,Coconut,9.876
147.08,61.84,56.51,7.52,1.17,21.69,73.22,3424.29,2053.66,Latosols,Wet,1,Carrots,25.276
69.99,22.67,130.44,7.14,0.49,28.85,74.22,2602.94,394.04,Alluvial,Wet,1,Cinnamon,1.37
35.55,46.94,30.6,7.66,0.31,26.9,77.64,4548.25,1312.96,Latosols,Wet,0,Strawberries,15.272
104.19,58.15,191.41,8.01,0.3,23.03,83.03,3771.12,1220.29,Latosols,Wet,0,Carrots,23.427
129.12,79.73,156.83,5.59,1.07,26.02,84.6,4589.74,1115.93,Red-Yellow Podzolic,Wet,1,Tea,3.427
75.23,49.46,14.93,5.97,0.98,18.85,72.39,4413.98,569.18,Alluvial,Wet,1,Rubber,1.13
92.8,39.23,125.92,6.9,0.37,22.33,84.14,2761.52,1559.38,Low Humic Gley,Wet,1,Carrots,27.458
30.06,46.42,158.17,7.84,0.53,20.44,76.82,3196.56,825.89,Alluvial,Wet,1,Paddy (Mawel),4.592
130.25,35.22,161.01,5.98,1.42,27.21,80.25,3944.79,2192.61,Alluvial,Wet,1,Tea,3.269
98.78,73.65,130.75,5.68,0.99,24.79,86.73,3270.56,1278.36,Latosols,Wet,0,Tea,2.077
55.37,10.88,230.72,4.15,0.0,18.57,80.19,3542.76,1905.85,Low Humic Gley,Wet,1,Carrots,18.258
35.03,7.02,157.7,6.42,0.43,18.03,78.94,4340.54,84.78,Red-Yellow Podzolic,Wet,0,Rubber,1.178
129.3,26.49,24.26,4.76,0.95,21.37,70.82,3308.48,255.94,Alluvial,Wet,0,Cinnamon,1.701
131.65,23.73,186.35,5.24,1.16,15.2,78.07,4155.72,1034.86,Red-Yellow Podzolic,Wet,1,Tea,3.298
23.48,12.28,236.72,8.2,0.32,24.67,81.6,3314.71,989.73,Low Humic Gley,Wet,1,Paddy (Mawel),4.934
96.69,29.9,199.22,6.03,0.49,28.69,71.93,4066.84,1290.86,Red-Yellow Podzolic,Wet,1,Potatoes,34.216
39.64,41.59,22.71,6.44,1.4,16.19,72.13,4376.68,1388.15,Alluvial,Wet,0,Paddy (Nadu),7.464
99.13,70.92,77.5,7.32,0.91,16.4,89.32,4476.78,897.68,Alluvial,Wet,0,Cinnamon,1.183
28.24,9.04,173.88,5.09,0.71,17.3,74.62,4309.34,2145.64,Red-Yellow Podzolic,Wet,1,Strawberries,15.346
110.31,68.74,106.27,6.36,1.18,18.96,87.76,2947.05,2132.33,Red-Yellow Podzolic,Wet,0,Potatoes,38.783
53.08,68.81,61.02,5.58,0.19,24.18,71.94,3163.84,2013.71,Latosols,Wet,1,Strawberries,12.272
112.39,35.9,55.71,4.65,1.43,19.07,84.25,3696.29,1235.35,Latosols,Wet,1,Tea,2.531
71.79,15.56,169.18,5.24,0.57,23.09,87.87,2924.64,1517.74,Latosols,Wet,0,Carrots,25.049
87.62,66.0,157.46,6.87,1.18,23.85,93.12,4444.46,1398.54,Alluvial,Wet,0,Paddy (Samba),5.705
143.16,37.1,190.54,7.22,1.13,23.6,71.51,3922.17,136.53,Alluvial,Wet,0,Cinnamon,1.681
148.25,7.35,118.65,8.44,0.99,22.99,75.24,4851.87,1300.33,Low Humic Gley,Wet,1,Strawberries,19.864
36.56,49.54,228.05,7.59,0.73,20.84,76.38,2840.61,1485.26,Low Humic Gley,Wet,1,Strawberries,20.512
77.58,35.46,200.89,5.15,0.04,16.1,76.27,2839.12,438.96,Latosols,Wet,0,Cinnamon,1.614
77.83,59.3,177.96,4.44,1.3,24.11,91.94,3981.15,1906.07,Alluvial,Wet,0,Strawberries,15.898
133.76,72.3,182.03,4.65,0.41,27.08,85.67,3670.6,1451.79,Red-Yellow Podzolic,Wet,1,Tea,2.495
65.07,29.68,63.45,4.17,0.66,24.9,85.87,2804.94,21.51,Low Humic Gley,Wet,1,Rubber,1.253
122.84,10.18,161.32,6.81,0.33,19.16,85.53,4807.4,849.44,Low Humic Gley,Wet,0,Coconut,9.932
38.38,34.51,173.11,5.74,0.86,28.8,80.99,4134.69,183.68,Latosols,Wet,0,Rubber,2.066
114.88,48.01,240.75,8.07,0.23,16.79,87.82,2954.59,10.65,Alluvial,Wet,0,Cinnamon,1.352
105.12,11.29,82.04,3.83,0.92,20.42,75.56,3252.82,408.39,Alluvial,Wet,1,Rubber,2.223
88.87,54.08,37.43,4.42,0.28,24.33,83.14,4638.38,520.6,Latosols,Wet,1,Rubber,1.689
13.3,70.18,90.87,5.76,0.87,21.06,84.28,4798.81,504.76,Latosols,Wet,0,Tea,2.193
146.68,53.99,214.66,8.02,0.38,19.41,70.93,2694.1,383.03,Low Humic Gley,Wet,0,Rubber,2.102
33.46,40.03,45.93,4.58,0.02,17.6,83.65,4534.84,725.08,Low Humic Gley,Wet,1,Cinnamon,1.22
66.3,14.14,159.24,5.45,1.24,22.85,85.42,3094.26,2190.74,Alluvial,Wet,1,Strawberries,12.796
131.04,29.87,61.97,6.09,0.16,21.98,73.66,4602.55,1418.81,Low Humic Gley,Wet,1,Strawberries,13.77
56.91,67.27,170.06,5.32,1.49,28.89,90.94,4635.87,1129.85,Red-Yellow Podzolic,Wet,0,Cinnamon,1.753
142.05,16.44,235.93,2.0,1.02,25.62,76.93,3677.74,681.58,Low Humic Gley,Wet,1,Tea,3.334
31.03,64.09,141.95,7.66,0.15,24.95,85.76,4310.07,628.08,Latosols,Wet,1,Coconut,7.406
100.33,71.81,184.8,8.32,0.8,15.8,89.64,3433.36,894.67,Alluvial,Wet,0,Paddy (Mawel),6.898
14.88,43.65,135.97,4.05,0.87,16.77,74.57,3983.94,2031.41,Alluvial,Wet,0,Carrots,19.933
11.82,9.14,193.98,5.37,0.66,20.98,70.74,4556.66,1909.67,Latosols,Wet,0,Carrots,31.493
136.92,30.79,227.33,5.11,0.41,19.39,82.92,4326.05,1013.69,Red-Yellow Podzolic,Wet,1,Tea,2.545
145.85,9.13,236.74,4.55,0.41,21.83,88.33,2600.7,334.24,Red-Yellow Podzolic,Wet,0,Tea,3.632
86.23,38.52,95.94,4.62,1.24,19.58,93.55,3513.02,342.44,Alluvial,Wet,0,Rubber,1.511
125.69,60.44,210.1,5.85,0.28,27.5,81.92,3539.03,369.65,Alluvial,Wet,0,Tea,3.17
98.27,48.07,189.92,7.34,0.19,26.24,86.3,2832.14,71.05,Low Humic Gley,Wet,1,Coconut,10.367
87.33,30.95,11.95,5.97,0.13,18.25,79.26,3070.71,470.91,Low Humic Gley,Wet,0,Rubber,1.726
77.22,73.24,162.33,5.14,1.29,26.82,77.42,3930.85,267.06,Low Humic Gley,Wet,1,Rubber,2.505
107.56,42.92,208.78,7.28,0.18,18.55,78.38,4966.96,1554.18,Latosols,Wet,0,Strawberries,13.854
12.99,79.87,232.37,4.36,1.07,19.16,91.87,4151.47,1371.58,Latosols,Wet,1,Leeks,17.932
148.16,66.9,140.66,4.2,1.05,15.87,74.33,2897.11,723.52,Red-Yellow Podzolic,Wet,1,Cinnamon,1.681
140.04,34.59,38.62,4.28,1.04,20.45,79.93,2910.19,1225.37,Alluvial,Wet,1,Tea,2.419
13.66,69.5,114.33,5.87,1.11,15.89,75.13,4750.58,20.97,Low Humic Gley,Wet,1,Tea,2.993
149.6,56.25,88.09,7.91,1.45,18.09,82.82,4665.44,1133.93,Latosols,Wet,1,Cinnamon,1.553
114.45,35.95,146.45,8.19,1.4,19.74,91.09,3146.9,1622.8,Red-Yellow Podzolic,Wet,0,Potatoes,37.252
145.98,67.88,32.68,8.24,0.25,18.22,80.06,3991.52,329.75,Low Humic Gley,Wet,1,Coconut,8.243
20.1,12.2,74.18,5.42,1.28,21.41,86.08,2540.9,1488.88,Latosols,Wet,1,Strawberries,11.776
83.2,69.39,212.19,4.82,0.94,20.01,70.22,3904.19,707.15,Red-Yellow Podzolic,Wet,0,Tea,2.735
49.22,64.71,213.28,4.84,0.22,16.57,83.87,4201.26,1224.62,Low Humic Gley,Wet,0,Leeks,17.077
74.74,71.93,181.08,4.6,1.26,27.93,79.17,2941.32,271.96,Low Humic Gley,Wet,0,Cinnamon,1.356
28.9,40.39,136.87,6.74,0.78,15.17,88.84,4434.63,1241.32,Latosols,Wet,1,Potatoes,33.943
73.12,58.6,156.97,5.41,0.76,25.34,80.72,3826.48,1790.38,Alluvial,Wet,0,Strawberries,13.184
26.89,47.74,93.21,7.71,0.38,19.18,76.5,2740.74,1215.98,Red-Yellow Podzolic,Wet,0,Leeks,21.965
25.14,35.5,221.32,5.62,1.43,18.47,83.6,3490.38,48.12,Alluvial,Wet,1,Cinnamon,1.659
43.87,56.21,152.7,4.82,0.56,18.6,76.43,4583.96,342.85,Red-Yellow Podzolic,Wet,1,Rubber,1.48
55.75,43.94,199.74,7.03,1.12,19.09,78.1,3363.41,440.65,Latosols,Wet,1,Cinnamon,1.979
78.89,67.54,195.16,7.25,0.92,22.29,74.14,4163.16,1323.72,Alluvial,Wet,0,Leeks,19.082
109.24,79.72,175.42,4.41,1.05,26.91,74.49,3466.89,202.17,Red-Yellow Podzolic,Wet,0,Rubber,2.521
141.94,63.52,180.92,8.24,1.28,18.91,87.06,4649.32,1937.3,Alluvial,Wet,0,Potatoes,30.278
44.27,12.06,193.57,5.75,1.41,20.14,89.55,3274.15,2175.17,Alluvial,Wet,1,Leeks,22.969
63.37,60.79,217.79,6.34,0.07,21.26,89.99,2902.67,784.06,Red-Yellow Podzolic,Wet,1,Coconut,8.398
21.96,59.76,109.07,7.21,0.14,18.05,71.9,4944.6,1111.51,Latosols,Wet,1,Coconut,7.029
133.08,26.98,213.8,7.23,0.33,23.44,87.59,2960.83,1811.18,Low Humic Gley,Wet,1,Leeks,20.747
18.1,60.91,127.95,5.54,0.72,16.65,86.33,3048.61,1640.62,Latosols,Wet,1,Strawberries,18.083
56.26,74.84,156.2,5.85,1.17,21.26,70.88,3774.92,121.37,Latosols,Wet,0,Rubber,2.151
147.2,77.84,61.28,6.14,1.35,22.56,87.33,2643.52,485.72,Latosols,Wet,1,Paddy (Mawel),5.5
33.41,16.82,171.52,8.1,1.2,17.42,82.29,3414.36,2085.16,Alluvial,Wet,0,Potatoes,31.803
90.16,79.56,42.37,6.89,0.81,15.05,90.88,4613.32,1456.04,Alluvial,Wet,0,Paddy (Nadu),7.837
104.65,19.79,171.3,8.39,0.34,26.37,87.28,3949.41,1832.89,Red-Yellow Podzolic,Wet,1,Carrots,29.298
56.19,66.26,248.62,7.75,1.28,15.08,89.15,4712.64,212.43,Alluvial,Wet,1,Cinnamon,2.03
53.37,18.21,204.17,8.07,0.46,50.0,90.46,4822.08,679.45,Red-Yellow Podzolic,Wet,0,Coconut,8.601
131.41,37.08,116.5,4.4,0.1,26.01,88.39,4772.45,1954.46,Alluvial,Wet,0,Tea,2.369
108.6,20.06,156.53,4.75,1.42,27.9,87.01,4910.54,1696.24,Low Humic Gley,Wet,1,Tea,2.921
118.54,14.64,206.63,6.74,0.44,22.67,79.7,4816.44,1255.36,Latosols,Wet,0,Potatoes,35.535
118.94,46.69,167.01,5.12,0.7,25.55,89.84,4694.83,276.02,Latosols,Wet,0,Rubber,1.85
11.74,40.15,136.47,6.74,0.36,25.83,90.3,3176.72,765.3,Alluvial,Wet,1,Paddy (Mawel),4.689
38.38,49.19,143.84,6.26,0.67,27.42,89.11,3863.51,605.05,Red-Yellow Podzolic,Wet,0,Rubber,1.813
92.59,18.05,203.81,5.72,0.33,18.64,88.31,4966.65,1325.85,Alluvial,Wet,1,Tea,2.11
23.56,16.15,225.24,5.81,0.1,18.57,82.04,3453.42,373.6,Latosols,Wet,0,Tea,2.563
99.82,45.49,125.29,4.14,0.99,20.96,80.44,4684.13,1166.51,Low Humic Gley,Wet,1,Tea,2.084
86.54,44.99,179.75,7.93,1.39,21.99,88.35,4946.05,1783.54,Red-Yellow Podzolic,Wet,1,Strawberries,17.614
18.05,9.5,140.91,8.31,1.41,17.99,72.68,2969.83,1683.95,Low Humic Gley,Wet,0,Leeks,17.096
82.96,43.74,31.71,6.12,0.9,23.77,87.54,3125.13,1980.38,Latosols,Wet,0,Leeks,20.488
112.36,51.95,148.3,6.87,0.43,17.93,78.99,4767.3,58.29,Red-Yellow Podzolic,Wet,1,Paddy (Mawel),5.891
139.43,51.32,179.6,7.52,0.99,16.91,77.31,4268.83,972.55,Red-Yellow Podzolic,Wet,0,Cinnamon,2.113
51.62,45.0,113.87,7.12,0.38,17.46,84.5,4859.73,1845.05,Alluvial,Wet,0,Carrots,30.999
88.97,6.69,105.94,7.48,0.77,24.15,93.16,4627.84,513.92,Alluvial,Wet,1,Paddy (Mawel),4.642
68.95,11.6,7.83,5.54,1.06,17.67,84.08,4232.41,340.89,Alluvial,Wet,0,Tea,1.927
24.4,11.81,122.58,8.03,0.95,28.04,93.16,3476.75,1525.64,Red-Yellow Podzolic,Wet,0,Carrots,22.112
115.14,27.99,209.5,4.81,0.02,15.88,93.23,4683.58,1393.27,Latosols,Wet,0,Tea,2.176
84.13,22.76,156.16,3.89,0.92,16.13,72.64,2565.61,1632.57,Alluvial,Wet,0,Tea,2.231
129.65,73.33,208.62,7.27,0.3,25.8,90.81,3672.28,497.55,Red-Yellow Podzolic,Wet,0,Paddy (Mawel),6.231
21.8,52.28,186.47,5.82,0.38,23.67,94.58,4096.6,1472.03,Alluvial,Wet,0,Potatoes,31.976
145.67,16.94,91.7,7.8,1.37,24.68,80.79,3518.91,433.66,Low Humic Gley,Wet,1,Rubber,1.198
37.7,63.04,114.48,6.01,0.25,25.1,84.75,4738.19,1253.38,Low Humic Gley,Wet,0,Strawberries,10.455
48.86,7.46,249.96,7.38,0.82,22.8,93.19,3519.22,1141.2,Latosols,Wet,1,Coconut,8.096
52.85,46.54,119.17,8.49,1.48,28.46,84.77,4189.42,552.56,Latosols,Wet,0,Coconut,6.919
127.93,32.63,89.71,7.9,0.71,18.66,76.16,3256.79,1035.54,Red-Yellow Podzolic,Wet,0,Cinnamon,1.803
64.03,40.96,61.26,7.54,0.38,16.66,94.14,4435.62,1079.82,Alluvial,Wet,0,Paddy (Mawel),5.02
138.75,36.42,155.54,7.61,0.58,28.09,90.09,2732.32,1419.15,Red-Yellow Podzolic,Wet,1,Strawberries,12.742
117.34,68.34,74.12,3.92,1.01,16.16,76.48,3885.5,1007.88,Latosols,Wet,0,Tea,2.302
143.43,79.61,196.94,7.37,0.19,16.89,78.67,4416.92,610.9,Latosols,Wet,1,Rubber,1.832
121.86,58.41,208.73,6.98,0.07,22.58,88.16,4137.16,1833.59,Red-Yellow Podzolic,Wet,0,Strawberries,14.835
142.24,20.85,41.13,3.89,1.41,22.17,71.79,4015.04,734.38,Red-Yellow Podzolic,Wet,0,Tea,2.806
64.3,71.81,149.04,7.37,0.52,26.13,83.35,3825.62,2105.54,Low Humic Gley,Wet,0,Potatoes,27.174
123.37,45.57,63.5,5.2,0.54,27.41,77.18,3990.58,2069.09,Low Humic Gley,Wet,0,Tea,2.184
74.55,45.24,136.01,4.76,0.56,26.25,78.94,3865.69,384.23,Red-Yellow Podzolic,Wet,1,Cinnamon,1.414
49.2,59.32,230.56,4.88,0.44,28.94,74.34,4399.89,1394.13,Low Humic Gley,Wet,1,Strawberries,10.482
116.58,65.38,99.56,7.01,0.54,21.49,94.07,3354.83,1497.29,Low Humic Gley,Wet,0,Strawberries,15.827
81.98,15.9,127.27,7.36,1.03,24.54,93.53,2624.32,2111.91,Alluvial,Wet,1,Potatoes,36.337
31.61,73.49,86.85,5.97,1.2,24.75,75.56,2714.05,870.79,Latosols,Wet,0,Cinnamon,1.361
137.96,68.04,185.96,5.03,0.15,22.95,94.8,4752.3,1223.91,Latosols,Wet,0,Tea,2.692
89.72,76.36,208.75,5.87,1.14,26.6,74.8,4116.07,626.96,Low Humic Gley,Wet,1,Cinnamon,1.806
61.37,50.5,101.69,7.88,0.9,16.45,89.71,3717.08,626.89,Alluvial,Wet,0,Paddy (Mawel),4.99
104.66,24.58,28.22,5.26,1.02,16.48,86.38,3980.58,1667.49,Red-Yellow Podzolic,Wet,0,Tea,2.081
118.59,59.92,69.0,7.8,0.77,24.13,85.21,4558.46,2148.3,Red-Yellow Podzolic,Wet,0,Strawberries,12.309
124.64,51.08,76.79,5.97,1.2,17.53,91.89,2536.66,1713.81,Low Humic Gley,Wet,0,Tea,2.854
63.67,53.91,48.82,7.8,0.51,21.95,94.4,3232.34,1641.79,Alluvial,Wet,0,Strawberries,10.094
116.71,61.85,66.68,4.28,1.23,15.74,78.28,4081.42,566.64,Low Humic Gley,Wet,0,Tea,2.07
105.83,12.79,216.13,6.18,0.17,20.55,93.6,4511.6,605.2,Latosols,Wet,0,Paddy (Mawel),6.741
133.31,36.11,135.04,6.58,0.96,18.9,93.43,4674.77,1868.1,Alluvial,Wet,0,Paddy (Nadu),8.773
60.75,27.31,138.56,5.52,1.18,16.64,89.49,4833.82,859.85,Alluvial,Wet,1,Tea,2.724
27.31,71.35,233.33,6.17,0.62,28.82,81.53,3324.77,502.71,Alluvial,Wet,0,Paddy (Mawel),6.53
92.9,16.29,43.85,5.38,0.35,27.24,83.98,2801.72,1105.58,Latosols,Wet,0,Tea,2.643
54.69,72.46,167.52,4.78,0.62,25.64,70.77,4165.07,526.58,Latosols,Wet,1,Tea,2.715
102.01,57.23,141.15,5.93,0.94,22.83,93.34,2784.81,1206.72,Red-Yellow Podzolic,Wet,0,Tea,2.088
133.94,24.44,24.85,8.31,0.13,16.08,80.42,3879.87,1787.04,Alluvial,Wet,0,Carrots,25.977
19.84,14.59,224.43,5.75,1.32,20.24,76.32,3953.69,1465.24,Latosols,Wet,0,Strawberries,10.654
94.26,45.41,101.82,4.31,0.47,26.67,72.03,3131.52,878.83,Alluvial,Wet,0,Rubber,1.305
14.92,13.39,57.66,3.89,1.1,22.14,89.3,4085.04,38.49,Low Humic Gley,Wet,0,Rubber,1.952
116.69,11.8,91.6,7.96,1.26,15.7,86.76,3975.95,1365.44,Latosols,Wet,0,Leeks,21.289
138.61,68.92,65.6,6.62,0.56,23.87,89.07,2937.16,417.95,Alluvial,Wet,0,Paddy (Samba),8.188
108.42,57.56,123.39,3.89,1.13,5.0,73.72,4334.06,768.21,Alluvial,Wet,0,Rubber,1.672
36.38,66.05,85.74,7.78,0.43,15.88,92.28,2581.97,1695.23,Low Humic Gley,Wet,1,Potatoes,34.136
70.29,12.32,38.56,5.13,0.32,19.26,81.76,4847.58,1369.28,Latosols,Wet,1,Potatoes,21.993
130.5,60.45,100.16,6.76,0.15,22.61,91.68,3103.72,552.05,Alluvial,Wet,0,Paddy (Nadu),7.91
111.99,54.42,43.75,4.72,0.33,16.59,81.42,2736.33,818.8,Alluvial,Wet,1,Cinnamon,1.335
38.52,69.76,118.32,6.05,0.75,25.04,72.02,3190.83,933.74,Red-Yellow Podzolic,Wet,0,Paddy (Mawel),4.891
86.35,74.82,13.41,4.0,0.19,23.6,75.75,4523.06,1019.62,Red-Yellow Podzolic,Wet,0,Tea,2.979
28.59,45.44,188.28,4.52,0.62,19.21,85.47,4289.32,1043.86,Red-Yellow Podzolic,Wet,1,Cinnamon,1.288
60.08,42.72,13.25,8.16,0.54,21.33,78.69,2689.74,224.14,Alluvial,Wet,0,Rubber,1.546
145.2,73.0,123.39,6.38,0.18,24.85,74.77,4678.13,155.58,Red-Yellow Podzolic,Wet,0,Paddy (Mawel),5.198
129.9,55.52,154.17,8.48,1.37,5.0,81.85,4387.22,1055.43,Red-Yellow Podzolic,Wet,1,Coconut,10.59
24.66,10.53,12.81,5.01,0.78,15.27,88.68,4732.01,958.89,Latosols,Wet,0,Tea,2.041
82.13,22.05,48.77,8.29,0.38,28.34,91.25,3293.27,1165.88,Low Humic Gley,Wet,0,Paddy (Mawel),4.669
67.87,18.62,147.57,8.34,0.94,21.38,94.33,4004.9,558.41,Low Humic Gley,Wet,0,Paddy (Mawel),4.572
82.9,43.69,73.15,7.53,1.23,22.51,78.41,3081.08,75.63,Low Humic Gley,Wet,1,Paddy (Mawel),5.043
106.07,28.39,63.57,7.67,0.79,27.86,92.67,3018.0,1389.86,Latosols,Wet,1,Carrots,28.935
12.75,75.5,241.79,5.23,0.81,19.41,75.59,2704.71,1912.7,Alluvial,Wet,1,Potatoes,38.331
109.28,32.77,113.3,7.03,1.46,27.83,89.13,2678.92,1372.75,Red-Yellow Podzolic,Wet,0,Leeks,23.254
141.11,17.42,236.31,7.67,0.1,27.17,72.95,4414.75,2088.41,Low Humic Gley,Wet,1,Leeks,21.704
142.94,52.24,93.95,7.18,0.61,18.2,91.92,4143.98,1612.19,Low Humic Gley,Wet,1,Strawberries,11.144
39.5,30.3,131.08,6.61,0.59,21.53,70.49,3612.92,1564.08,Latosols,Wet,1,Carrots,24.757
32.61,60.63,41.3,5.58,1.2,20.77,70.22,2902.44,1665.35,Low Humic Gley,Wet,0,Potatoes,33.017
64.75,7.68,191.61,4.57,0.19,22.6,91.54,4860.25,1120.16,Low Humic Gley,Wet,0,Tea,2.605
34.29,14.8,232.26,7.04,1.13,25.33,94.5,4897.1,1459.77,Alluvial,Wet,1,Leeks,20.371
17.82,52.49,230.79,6.13,0.67,20.49,82.03,2682.99,1210.5,Low Humic Gley,Wet,1,Carrots,20.986
69.37,7.32,138.56,7.09,1.07,15.1,88.99,2701.31,73.67,Red-Yellow Podzolic,Wet,0,Cinnamon,1.563
20.68,10.19,154.68,8.28,0.39,21.28,72.14,3810.8,1773.14,Low Humic Gley,Wet,0,Carrots,25.998
51.53,33.54,94.96,7.89,1.09,16.4,92.55,4465.3,590.05,Red-Yellow Podzolic,Wet,0,Paddy (Mawel),4.823
46.02,70.51,67.73,7.3,0.2,21.59,78.16,3713.08,466.41,Latosols,Wet,1,Rubber,1.499
99.61,50.36,227.48,3.87,1.0,18.71,72.19,4805.78,301.56,Latosols,Wet,0,Rubber,2.432
119.6,50.3,168.54,7.4,0.1,20.09,89.34,4017.13,62.4,Low Humic Gley,Wet,0,Cinnamon,1.722
90.67,26.51,211.2,5.57,0.1,19.85,75.28,4805.2,831.67,Latosols,Wet,0,Cinnamon,1.522
75.09,8.91,176.6,5.0,1.42,19.04,70.58,3710.73,172.0,Low Humic Gley,Wet,1,Rubber,2.128
34.24,38.5,220.42,7.51,0.95,20.2,90.08,3746.82,820.97,Red-Yellow Podzolic,Wet,1,Paddy (Mawel),6.586
22.63,17.6,70.24,8.01,1.27,17.32,75.8,4901.23,1074.4,Low Humic Gley,Wet,1,Cinnamon,1.245
97.13,39.33,178.9,8.47,1.11,22.98,93.61,3185.21,1841.5,Alluvial,Wet,0,Carrots,24.338
74.44,36.92,177.81,6.41,1.16,22.73,76.65,3137.66,645.78,Alluvial,Wet,1,Paddy (Mawel),6.564
90.16,53.48,13.36,10.0,0.31,23.8,84.98,2539.98,321.82,Low Humic Gley,Wet,1,Cinnamon,1.626
67.38,21.49,33.67,3.86,1.15,20.72,71.16,3418.65,940.99,Low Humic Gley,Wet,0,Cinnamon,1.129
19.81,74.39,175.27,6.72,0.7,23.05,83.2,4420.47,759.32,Red-Yellow Podzolic,Wet,0,Rubber,1.578
104.65,74.14,110.43,3.98,0.29,23.51,74.19,4955.72,1834.83,Latosols,Wet,1,Tea,2.458
49.5,52.17,131.38,4.57,0.28,23.06,82.06,2539.96,1376.64,Red-Yellow Podzolic,Wet,0,Strawberries,12.108
70.5,16.24,196.12,6.13,0.85,18.53,81.51,2615.05,1149.7,Alluvial,Wet,0,Paddy (Nadu),6.069
97.27,25.2,180.02,6.22,0.27,19.59,91.01,4030.75,100.1,Alluvial,Wet,1,Paddy (Samba),7.729
23.59,31.53,238.67,4.53,0.03,28.29,94.82,2763.68,276.72,Alluvial,Wet,0,Tea,2.299
52.11,69.16,110.45,5.21,0.82,21.92,75.45,4358.56,1852.37,Low Humic Gley,Wet,1,Leeks,22.736
137.73,60.64,179.08,6.05,1.3,16.51,75.99,2513.22,1135.21,Low Humic Gley,Wet,0,Cinnamon,1.211
141.19,66.42,8.28,3.84,0.38,27.43,78.17,4290.69,615.83,Alluvial,Wet,1,Rubber,1.977
